timestamp,price,signal,position,future_return
2025-09-26 20:00:00,109288.44,1.0,0,0.0016527823070766612
2025-09-26 21:00:00,109469.07,1.0,0,0.0008146593371076705
2025-09-26 22:00:00,109558.25,1.0,0,0.0007777597761922106
2025-09-26 23:00:00,109643.46,1.0,0,5.317234607504773e-05
2025-09-27 00:00:00,109649.29,1.0,0,-0.0019824113772191065
2025-09-27 01:00:00,109431.92,1.0,0,-0.00021693853128046392
2025-09-27 02:00:00,109408.18,1.0,0,0.0013307048887936102
2025-09-27 03:00:00,109553.77,1.0,0,0.0009239298656724682
2025-09-27 04:00:00,109654.99,1.0,0,-0.0001757329967382315
2025-09-27 05:00:00,109635.72,1.0,0,-0.0008606684025972422
2025-09-27 06:00:00,109541.36,1.0,0,-0.0011882269856792194
2025-09-27 07:00:00,109411.2,1.0,0,-0.0014549698751133988
2025-09-27 08:00:00,109252.01,1.0,0,0.0003727162548314844
2025-09-27 09:00:00,109292.73,1.0,0,0.0012715392871969211
2025-09-27 10:00:00,109431.7,1.0,0,-0.0011101901916902301
2025-09-27 11:00:00,109310.21,1.0,0,0.0008218811399227643
2025-09-27 12:00:00,109400.05,1.0,0,-0.0008541129551585813
2025-09-27 13:00:00,109306.61,1.0,0,-0.00017126137202494451
2025-09-27 14:00:00,109287.89,1.0,0,0.0010463190386418297
2025-09-27 15:00:00,109402.24,1.0,0,-0.00012065566482011292
2025-09-27 16:00:00,109389.04,1.0,0,-6.0060861673094657e-05
2025-09-27 17:00:00,109382.47,1.0,0,0.0004798757972828138
2025-09-27 18:00:00,109434.96,1.0,0,-9.832324149439131e-05
2025-09-27 19:00:00,109424.2,1.0,0,-0.00031254512255973754
2025-09-27 20:00:00,109390.0,1.0,0,0.0007769448761312248
2025-09-27 21:00:00,109474.99,1.0,0,0.001193240574856258
2025-09-27 22:00:00,109605.62,1.0,0,0.0002758070252237843
2025-09-27 23:00:00,109635.85,1.0,0,-0.00025575575872316403
2025-09-28 00:00:00,109607.81,1.0,0,-0.00231863039686675
2025-09-28 01:00:00,109353.67,1.0,0,0.0008584988505644375
2025-09-28 02:00:00,109447.55,1.0,0,-0.00010553000044311034
2025-09-28 03:00:00,109436.0,1.0,0,-0.0006405570379034442
2025-09-28 04:00:00,109365.9,1.0,0,-8.659006143596493e-05
2025-09-28 05:00:00,109356.43,1.0,0,0.0004898660279968325
2025-09-28 06:00:00,109410.0,1.0,0,0.0009419614294854384
2025-09-28 07:00:00,109513.06,1.0,0,-2.876369265902845e-05
2025-09-28 08:00:00,109509.91,1.0,0,8.684145571846713e-05
2025-09-28 09:00:00,109519.42,1.0,0,-0.0013785682940979926
2025-09-28 10:00:00,109368.44,1.0,0,5.303175212079125e-06
2025-09-28 11:00:00,109369.02,1.0,0,-0.000494015581377627
2025-09-28 12:00:00,109314.99,1.0,0,0.0029640033814208877
2025-09-28 13:00:00,109639.0,1.0,0,0.0019245888780452525
2025-09-28 14:00:00,109850.01,1.0,0,0.0017106962484572108
2025-09-28 15:00:00,110037.93,1.0,0,0.0016729685845600084
2025-09-28 16:00:00,110222.02,1.0,0,-0.00016784304987338405
2025-09-28 17:00:00,110203.52,1.0,0,0.0008170337934758631
2025-09-28 18:00:00,110293.56,1.0,0,0.00039929801885074667
2025-09-28 19:00:00,110337.6,1.0,0,0.004225214251533549
2025-09-28 20:00:00,110803.8,1.0,0,0.0002724635797688446
2025-09-28 21:00:00,110833.99,1.0,0,0.009965534941041021
2025-09-28 22:00:00,111938.51,1.0,0,0.0020139628444224567
2025-09-28 23:00:00,112163.95,1.0,0,0.0008614175945123037
2025-09-29 00:00:00,112260.57,-1.0,-1,-0.0036100832197806243
2025-09-29 01:00:00,111855.3,-1.0,0,-0.0009412160174797624
2025-09-29 02:00:00,111750.02,-1.0,0,0.0009618790224823481
2025-09-29 03:00:00,111857.51,-1.0,0,-0.00040685690214270487
2025-09-29 04:00:00,111812.0,-1.0,0,-0.0005246306299860892
2025-09-29 05:00:00,111753.34,1.0,1,-0.0010783570316555968
2025-09-29 06:00:00,111632.83,1.0,0,0.002088274569407522
2025-09-29 07:00:00,111865.95,1.0,0,0.0020900014705100833
2025-09-29 08:00:00,112099.75,1.0,0,9.946498542579008e-05
2025-09-29 09:00:00,112110.9,1.0,0,-0.00018481699816874642
2025-09-29 10:00:00,112090.18,1.0,0,8.760803131901973e-05
2025-09-29 11:00:00,112100.0,1.0,0,-0.0006943800178411674
2025-09-29 12:00:00,112022.16,1.0,0,0.010757960746337947
2025-09-29 13:00:00,113227.29,1.0,0,0.0071205448792424075
2025-09-29 14:00:00,114033.53,1.0,0,-0.0019113676477435781
2025-09-29 15:00:00,113815.57,1.0,0,-0.0016642714173465967
2025-09-29 16:00:00,113626.15,-1.0,-1,0.0036766184544667624
2025-09-29 17:00:00,114043.91,-1.0,0,-0.0003079515600614702
2025-09-29 18:00:00,114008.79,-1.0,0,0.002252107052447494
2025-09-29 19:00:00,114265.55,-1.0,0,-6.353621017018973e-05
2025-09-29 20:00:00,114258.29,-1.0,0,-0.0007138212903413654
2025-09-29 21:00:00,114176.73,-1.0,0,0.00011455924512815407
2025-09-29 22:00:00,114189.81,-1.0,0,0.0010697101606527148
2025-09-29 23:00:00,114311.96,-1.0,0,0.0018721575590165962
2025-09-30 00:00:00,114525.97,-1.0,0,-0.0002240539853101131
2025-09-30 01:00:00,114500.31,-1.0,0,-0.00038733519586098275
2025-09-30 02:00:00,114455.96,1.0,1,-0.0006952018925009407
2025-09-30 03:00:00,114376.39,1.0,0,-0.0024896746610030274
2025-09-30 04:00:00,114091.63,1.0,0,-0.0016445553455587403
2025-09-30 05:00:00,113904.0,1.0,0,-0.00010851243152132373
2025-09-30 06:00:00,113891.64,1.0,0,-0.001689412848914995
2025-09-30 07:00:00,113699.23,1.0,0,-0.0021753885228598113
2025-09-30 08:00:00,113451.89,1.0,0,-0.005904881796151673
2025-09-30 09:00:00,112781.97,1.0,0,0.001254810498522163
2025-09-30 10:00:00,112923.49,1.0,0,0.0011646823880486767
2025-09-30 11:00:00,113055.01,1.0,0,-0.00046835606843076416
2025-09-30 12:00:00,113002.06,1.0,0,0.0035616164873455425
